排名,电影id,名称,年份,导演,演员,类型,国别,语言,评分,评分人数,五星占比,四星占比,三星占比,二星占比,一星占比,短评数
346,25944886,灾难艺术家 The Disaster Artist,2017,詹姆斯·弗兰科,詹姆斯·弗兰科/戴夫·弗兰科/塞斯·罗根/艾莉·葛瑞那/爱丽森·布里/杰基·韦佛/保罗·谢尔/扎克·埃夫隆/乔什·哈切森/琼·黛安·拉斐尔/梅根·莫拉莉/杰森·曼楚克斯/安德鲁·桑提诺/内森·菲尔德/乔·曼德/莎朗·斯通/约翰·厄尔利/梅兰尼·格里菲斯/汉尼拔·布勒斯/查琳·易/彼得·吉尔罗伊/劳伦·阿什/舒格·林·彼尔德/鲍勃·奥登科克/布莱恩·赫斯基/梅根·弗格森/兰道尔·朴/斯蒂芬·刘/凯西·威尔逊/杰洛德·卡尔迈克/豪莎·罗克莫雷/凯莉·奥克斯福德/凯瑟·多诺休/德丽·海明威/安吉琳/汤姆·佛朗哥/佐伊·达奇/伊克·巴里霍尔兹/凯文·史密斯/J·J·艾布拉姆斯/科甘-迈克尔·凯/亚当·斯科特/丹尼·麦克布莱德/克里斯汀·贝尔/贾德·阿帕图/丽兹·卡潘/托米·韦素,剧情/喜剧/传记,英语,美国,7.5,47834,17.10%,47.80%,30.80%,3.50%,0.90%,17785
347,26892281,青年警察 청년경찰,2017,金周焕,朴叙俊/姜河那/朴河宣/成东日/裴侑蓝/高俊,喜剧/动作/犯罪,韩语,韩国,7.5,38854,16.60%,45.40%,34.50%,2.90%,0.60%,10667
348,27047871,记忆之夜 기억의 밤,2017,张恒准,姜河那/金武烈/文成根/罗映姫/南明烈/李恩宇/郑灿菲/崔高/康辛久/安敏永/朴在荣/郑泽贤/裴成一/李淳元/边东俊/朴采益/权亨俊/金泰恩/申基禄/吴贤洙/朴敬贞/韩泰恩/赵韩娜/韩多恩/李晟宇/李东镇/延济亨/刘仁秀/金贤穆/金贤昌/康克洙/李彰勋/林正民/全相珍/金珠黄/马贞弼/李熙成/李承勇,悬疑/惊悚,韩语,韩国,7.5,29748,15.70%,48.30%,33.00%,2.60%,0.50%,8640
349,26961821,马柔本宅秘事 El secreto de Marrowbone,2017,塞尔希奥·G·桑切斯,乔治·麦凯/安雅·泰勒-乔伊/查理·希顿/米娅·高斯/马修·斯塔格/妮可拉·哈里森/凯尔·索列尔/汤姆·费舍尔/玛拉·凯瑟琳·皮尔斯/保罗·杰森/罗伯特·奈尔恩/劳拉·布鲁克,剧情/惊悚/恐怖,英语,西班牙 / 美国,7.5,28523,17.60%,46.60%,31.60%,3.40%,0.70%,8131
350,26340301,被操纵的城市 조작된 도시,2017,朴光铉,池昌旭/沈恩京/金相浩/安宰弘,动作/犯罪,韩语,韩国,7.5,34109,18.50%,44.30%,32.00%,4.20%,1.00%,10329
351,25805039,云端之上 Beyond the Clouds,2017,马基德·马基迪,艾萨·安哈尔/马拉维卡·莫哈南/哥泰·高斯/G·V·沙拉达/塔妮莎·查特吉/沙山克·申德/赫马·辛格/阿卡什·戈帕尔/达万尼·拉杰什/阿姆鲁塔·桑托什·塔库尔/希瓦姆·普加利/雷蒙德·狄索萨/米尔·马尔泽/萨塔吉特·拉吉普特/希巴·沙阿,剧情/家庭,英语 / 印地语,印度 / 伊朗,7.5,13292,17.70%,46.50%,31.70%,3.40%,0.60%,6261
352,26770697,骗子 꾼,2017,张昌原,玄彬/刘智泰/朴成雄/裴晟祐/崔德门/林珍娜/安世河/许成泰/柳圣贤/崔日华/金溙勋/廉东宪/郑东奎/崔宏一/金子英/周锡泰/郑敏圣/韩哲宇/全宪泰/李载求/柳正浩/孙炳旭/郑镇荣/车顺裴/吴泰景/陈善圭,剧情/犯罪,韩语,韩国,7.5,39609,16.40%,45.80%,34.70%,2.70%,0.40%,11352
353,26862893,极恶非道3 アウトレイジ最終章,2017,北野武,北野武/西田敏行/名高达男/光石研/白龙/中村育二/盐见三省/松重丰/津田宽治/大杉涟/原田泰造/长谷川公彦/池内博之/石原和海/岸部一德/水内清光/本宫泰风/仁科贵/大森南朋/曽根悠多/泷正则/山口祥行,剧情/动作/犯罪,日语 / 韩语 / 英语,日本,7.5,25710,18.80%,44.10%,33.30%,3.30%,0.50%,6232
354,27012772,骑士 The Rider,2017,赵婷,布雷迪·詹德罗/蒂姆·詹德罗/莉莉·詹德罗/卡特·克利福德/特丽·道恩·鲍里尔/莱恩·斯科特/坦纳·朗道/詹姆斯·卡尔霍恩/德里克·贾尼斯,剧情/西部,英语,美国,7.5,10333,11.90%,54.50%,31.10%,2.20%,0.30%,4508
355,27205168,留夏,2017,张海峰,张翰祥/张子乐,剧情/儿童,汉语普通话,中国大陆,7.5,3341,26.20%,34.00%,30.50%,5.70%,3.50%,1606
356,26884892,大病 The Big Sick,2017,迈克尔·肖沃特,库梅尔·南贾尼/佐伊·卡赞/霍利·亨特/雷·罗马诺/阿努潘·凯尔/泽诺比娅·谢罗夫/阿迪勒·阿赫塔尔/博·伯翰/艾迪·布莱恩特/库尔特·布劳诺勒/维拉.洛弗尔/迈拉·卢克利希亚·泰勒/杰里米萨默斯/大卫·艾兰·格里尔/艾德·赫伯斯特曼/琳达·伊蒙/马修·卡德罗普,喜剧/爱情,英语 / 乌尔都语,美国,7.5,19020,15.30%,48.20%,32.50%,3.30%,0.60%,7373
357,26992683,老幸运 Lucky,2017,约翰·卡洛·林奇,哈利·戴恩·斯坦通/大卫·林奇/朗·里维斯顿/小艾德·博格里/汤姆·斯凯里特/贝丝·格兰特/詹姆斯·达伦/巴里·沙巴卡·亨利/伊冯娜·赫夫/雨果·阿姆斯特朗/贝蒂拉·达马斯/安娜·梅塞德斯/艾米·克莱尔,剧情/喜剧,英语 / 西班牙语,美国,7.6,3241,18.10%,45.60%,32.80%,2.80%,0.70%,1452
358,27188116,芭比之海豚魔法 Barbie Dolphin Magic,2017,迈克尔·道格拉斯,Erica Lindbeck/珊农·陈-肯特/Kazumi Evans/克莱尔·玛格丽特·克里特/Alyssya Swales,动画/冒险,英语,美国,7.6,678,25.90%,33.40%,34.80%,4.10%,1.80%,67
359,26656655,怪奇秀 Freak Show,2017,楚蒂·斯泰勒,埃里克斯·劳瑟/阿比盖尔·布雷斯林/安娜索菲亚·罗伯/拉弗恩·考克斯/米奇·萨姆纳/薇拉·菲茨杰拉德/贝特·米德勒/伊恩·尼尔森/西利亚·维斯顿/克里斯托弗·迪伦·怀特/约翰·麦肯罗/迈克尔·帕克/拉里·派恩/桃乐丝·麦卡锡/夏洛特·阿本/埃迪·斯威哈特/迈克尔·温·古查多/奥利·哈斯基维/布列塔尼·安妮·伍德福特,剧情/喜剧/同性,英语,美国,7.5,5488,21.20%,41.70%,31.70%,4.10%,1.30%,2108
360,26814623,生在幼子 幼な子われらに生まれ,2017,三岛有纪子,浅野忠信/田中丽奈/南沙良/镰田莱树/新井美羽/水泽绅吾/池田成志/宫藤官九郎/寺岛忍,剧情/家庭,日语,日本,7.5,3808,14.40%,50.60%,32.00%,2.20%,0.70%,1835
361,27018320,美女与猎犬 على كف عفريت,2017,考塞尔·本·哈尼耶,玛丽亚姆·艾尔·费尔詹尼/加内姆·泽雷利/努曼·哈姆达/穆罕默德·阿卡里/查德利·阿法维/安尼萨·达伍德,剧情/犯罪,阿拉伯语,突尼斯 / 法国 / 瑞典 / 挪威 / 黎巴嫩 / 卡塔尔 / 瑞士,7.5,2823,17.10%,47.80%,31.10%,3.30%,0.70%,1143
362,26755367,泥土之界 Mudbound,2017,迪·里斯,加内特·赫德兰/凯瑞·穆里根/杰森·克拉克/罗布·摩根/乔纳森·班克斯/杰森·米切尔/玛丽・布莱姬/克里·卡希尔/露西·浮士德/小凯文·哈里森/萨曼莎·霍弗/杰拉尔丁·辛格/大卫·詹森/乔恩·亚瑟/罗德里克·希尔,剧情,英语,美国,7.5,3448,17.20%,45.50%,32.20%,4.30%,0.80%,1405
363,26724679,单身汉 The Bachelors,2017,库尔特·沃尔克,J·K·西蒙斯/朱莉·德尔佩/奥德娅·拉什/凯文·杜恩/杰·海德/乔什·维金斯/汤姆·阿曼德茨/斯宾塞·李斯特/T·J·拉米尼/珍·路易莎·凯利,剧情/喜剧,英语,美国,7.5,853,18.50%,42.60%,35.20%,3.00%,0.70%,228
364,27063006,两个艾琳 As Duas Irenes,2017,Fabio Meira,普莉希拉·比坦考/伊莎贝拉·托雷斯/马尔科·里卡/苏珊娜·里贝罗/伊内斯·皮克托/泰晤达·巴拉/马塞拉·莫拉/安娜·瑞斯顿/马库·苏扎,剧情,葡萄牙语,巴西,7.5,410,14.60%,51.10%,31.30%,2.20%,0.90%,112
365,27042428,我单纯的兄弟 Simpel,2017,马库斯·高勒,大卫·克劳斯/弗雷德里克·劳/大卫·伯顿/安妮特·弗埃尔/马克西姆·科瓦莱夫斯基/奥斯卡·奥尔特加·桑切斯/路德格·皮斯特/乌维·罗德/安妮克·金·萨尔诺/艾米利亚·舒勒/阿克塞尔·施泰因/大卫·史崔梭德/蒂姆·维尔德,剧情/喜剧,德语,德国,7.5,1054,14.40%,49.40%,32.20%,2.90%,1.00%,308
366,26904440,窈窕淑女前篇：红绪，花样的17岁 劇場版 はいからさんが通る 前編 ～紅緒、花の17歳～,2017,古桥一浩,早见沙织/宫野真守/樱井孝宏/中井和哉/梶裕贵/濑户麻沙美/石冢运升/铃木玲子/三宅健太/伊藤静,剧情/喜剧/动画/战争,日语,日本,7.4,940,20.40%,40.70%,31.90%,4.80%,2.20%,277
367,27060162,萨拉·西尔弗曼：一尘不染 Sarah Silverman: A Speck of Dust,2017,萨拉·西尔弗曼,萨拉·西尔弗曼,喜剧,英语,美国,7.5,538,19.70%,39.20%,35.70%,5.10%,0.20%,181
368,26964411,1945,2017,弗兰克·托罗克,彼得·鲁道夫/本斯·塔斯纳迪/塔马斯·萨博·基梅尔/多拉·萨塔伦基/阿吉·西尔泰什/约泽夫·斯扎瓦斯/埃斯特·纳吉-卡洛齐/伊万·安吉鲁兹,剧情,匈牙利语 / 俄语,匈牙利,7.5,396,16.50%,50.20%,28.60%,3.00%,1.70%,106
369,27124526,假面骑士Ex-Aid 秘技 假面骑士Para-Dx てれびくん超バトルDVD 仮面ライダーエグゼイド [裏技] 仮面ライダーパラドクス,2017,高桥悠也,饭岛宽骑/甲斐翔真/松田流花/岩永彻也,剧情/科幻/儿童,日语,日本,7.5,295,25.80%,31.60%,34.80%,5.10%,2.70%,55
370,27073807,白鸟,2017,郭子豪,郭子豪/徐亚丁/陈志涛/程思旭,动画/家庭,汉语普通话 / 哈萨克语,中国大陆,7.5,229,10.30%,56.40%,30.80%,2.60%,0.00%,70
372,27107189,1988年的妮可 Nico 1988,2017,苏珊娜·尼基亚雷利,崔娜·蒂虹/安娜玛丽亚·玛琳卡/卡瑞娜·费尔南德斯/桑德尔·丰泰克/约翰·戈登·辛克莱尔/托马斯·特拉巴齐,剧情/音乐/传记,英语 / 德语 / 捷克语 / 法语,意大利 / 比利时,7.5,992,15.00%,47.40%,33.80%,3.40%,0.40%,365
373,30181253,卡西斯与艾尔璐的物语 カシスとアルルの物語,2017,佐藤好春,,,日语,日本,7.5,281,17.80%,42.20%,38.20%,1.80%,0.00%,71
374,30183085,策马狂奔 Rock My Heart,2017,汉诺·欧德蒂森,莱娜·克棱克/埃米利奥·萨卡里亚/米兰·佩舍尔/安妮克·金·萨尔诺/安妮特·弗埃尔/迪特·哈勒沃登/娜塔莉亚·罗曼诺娃/约翰·冯·比罗/阿姆雷·哈达特/汉斯·马丁·施蒂尔/维达·伊瑞辛/罗尔夫·伯格,剧情,德语,德国,7.5,279,16.10%,47.20%,31.70%,4.50%,0.50%,82
375,27597142,周六夜现场：詹姆斯·弗兰科/SZA Saturday Night Live James Franco/SZA,2017,詹姆斯·弗兰科,詹姆斯·弗兰科/塞斯·罗根/乔纳·希尔/史蒂夫·马丁,喜剧,英语,美国,7.5,151,16.80%,45.80%,31.80%,5.60%,0.00%,66
376,26953578,奥斯卡的美国梦 Oskars Amerika,2017,Torfinn Iversen,比约恩·桑德奎斯特/尤尔根·朗赫勒/Torstein Bjørklund/Marie Blokhus/Anders T. Andersen/Jonathan Espolin-Johnson/Marcus Kruse/Odin Eikre/Bethlem M. Patrick/Rune/Simen Roaldsen,家庭,挪威,挪威,7.5,98,20.00%,41.30%,32.50%,3.80%,2.50%,27
377,27109433,强迫症联欢会 Toc Toc,2017,Vicente Villanueva,萝西·德·帕尔马/阿德里安·拉斯特拉/帕科·莱昂/亚历山德拉·希门内斯/奥斯卡·马丁内兹,喜剧,西班牙语,西班牙,7.5,750,16.40%,46.40%,34.70%,2.30%,0.20%,207
378,25989858,欢乐守护者 Funny Cow,2017,亚德里安·谢尔高德,斯蒂芬·格拉汉姆/帕迪·康斯戴恩/艾伦·阿姆斯特朗/玛克辛·皮克/克里斯汀·博顿利/托尼·皮茨/凯文·埃尔登/戴安·摩根/John Bishop/Hannah Walters/维克·里弗斯/Adam Gillen/Bobby Knutt/琳德塞·库尔森/赫柏·贝尔德索尔,剧情/喜剧,英语,英国,7.5,629,17.90%,41.60%,37.20%,2.50%,0.80%,215
379,27180121,Jack Whitehall: At Large,2017,Jack Whitehall,Jack Whitehall,喜剧,英语,美国,7.5,690,18.90%,43.40%,33.30%,3.20%,1.10%,244
380,27167037,整人大赏2017 うわっ!ダマされた大賞 2017,2017,内村光良 Teruyoshi Uchimura,内村光良 Teruyoshi Uchimura/羽鸟慎一 Shinichi Hatori/チュートリアル/绫濑遥/菅田将晖/广濑铃,喜剧/真人秀,日语,日本,7.5,333,20.70%,37.00%,39.60%,2.60%,0.00%,67
381,26774768,天鹅 Svanurinn,2017,阿萨·赫尔加·霍约列夫斯多蒂尔,Gríma Valsdóttir/英格瓦·埃盖特·西古德松/托尔·克里斯蒂安森/Katla M. Þorgeirsdóttir/Þuríður Blær Jóhannsdóttir,剧情,冰岛语,冰岛 / 爱沙尼亚 / 德国,7.5,198,14.20%,48.50%,33.70%,3.60%,0.00%,62
382,26988128,绿洲 Oasis,2017,凯文·麦克唐纳,理查德·麦登/海利·乔·奥斯蒙/安婕·特拉乌/亚尼·卡普/Stephen Jennings/Jeandré Wentzel,科幻,英语,英国,7.5,230,23.20%,43.10%,24.90%,4.40%,4.40%,65
383,27109555,伟大的精神 Les Grands esprits,2017,Olivier Ayache-Vidal,德尼·波达利德斯/Abdoulaye Diallo/Tabono Tandia/Pauline Huruguen,剧情/喜剧,法语,法国,7.5,134,19.60%,41.20%,36.30%,2.00%,1.00%,42
384,27058736,茜莱丝特·加西亚的奇妙之旅 El Viaje Extraordinario de Celeste García,2017,阿图罗·因凡特,玛利亚·迪亚兹/Omar Franco/Néstor Jiménez/Yerlín Pérez,喜剧/科幻,西班牙语,古巴 Cuba / 德国,7.5,73,14.80%,45.90%,37.70%,1.60%,0.00%,27
385,26782432,只是查理 Just Charlie,2017,丽贝卡·福琼,斯科特·威廉斯/哈利·基尔比/帕特里莎·波特/凯伦·布莱森/杰西·科莱特/伊万·米切尔/杰夫·亚历山大/彼得·马钦/约翰·德雷科特/凯伦·纽曼,剧情/同性/家庭,英语,英国,7.5,908,17.40%,46.20%,32.70%,2.70%,1.00%,303
386,27008600,野潮,2016,吕柏勋,廖博彦/王冠希,剧情,闽南语,中国台湾,7.5,719,11.60%,52.80%,33.50%,2.10%,0.00%,243
387,27042408,人生学校 L'école buissonnière,2017,尼古拉·瓦尼埃,弗朗索瓦·克鲁塞/让·斯坎德尔/埃里克·埃尔莫斯尼诺/弗朗索瓦·贝莱昂/瓦蕾丽·卡尔桑迪/托马·迪朗/伊洛娜·卡布雷拉/于尔班·康塞利埃/阿菲·班·巴德拉/洛朗·杰拉,剧情/喜剧/家庭,法语,法国,7.6,556,18.10%,47.20%,31.40%,1.90%,1.40%,137
388,26358556,高达创战者 GM的逆袭 ガンダムビルドファイターズ GMの逆襲,2017,长崎健司,小松未可子/国立幸/石川由依/藤井美波/佐藤拓也/立花慎之介/中村悠一/坂口哲夫/川岛得爱/稻叶实/悠木碧/白石凉子/水内清光/最上嗣生/须崎成幸/远藤沙希/小松昌平/木村昴,科幻/动画/冒险,日语,日本,7.5,355,19.10%,42.40%,35.00%,1.80%,1.80%,52
389,26985528,周六夜现场 Saturday Night Live Scarlett Johansson/Lorde,2017,斯嘉丽·约翰逊,斯嘉丽·约翰逊/Lorde,喜剧,英语,美国,7.5,170,16.20%,47.00%,30.80%,6.00%,0.00%,52
391,27608494,去郊游的日子 소풍가는 날,2017,明贤宇,金烔完/金惠仁,剧情,韩语,韩国,7.5,131,23.90%,31.50%,42.40%,2.20%,0.00%,44
392,26965185,周六夜现场 Saturday Night Live Alec Baldwin/Ed Sheeran,2017,亚历克·鲍德温,亚历克·鲍德温,喜剧,英语,美国,7.5,94,14.80%,49.20%,32.80%,3.30%,0.00%,32
393,27119061,与飓风同行 Team Hurricane,2017,Annika Berg,Ira Ronnenfelt/Sara Morling/Mia My Elise Pedersen,剧情,丹麦语,丹麦,7.5,74,25.90%,36.20%,25.90%,12.10%,0.00%,36
394,26862902,宇宙刑事卡邦 VS 特搜战队刑事连者 スペーススクワッド ギャバンVSデカレンジャー,2017,坂本浩一,石垣佑磨/さいねい龍二/林剛史/伊藤陽佑/木下あゆ美/菊地美香/吉田友一/森田涼花,,日语,日本,7.7,79,33.30%,29.00%,29.00%,7.20%,1.40%,15
395,26972711,寻找天命真女 Cherchez la femme!,2017,Sou Abadi,Felix Moat/卡梅丽雅·乔丹娜/威廉·勒布吉欧,,法语,法国,7.5,65,15.10%,45.30%,37.70%,1.90%,0.00%,25
396,25821634,雷神3：诸神黄昏 Thor: Ragnarok,2017,塔伊加·维迪提,克里斯·海姆斯沃斯/汤姆·希德勒斯顿/凯特·布兰切特/伊德里斯·艾尔巴/杰夫·高布伦/泰莎·汤普森/卡尔·厄本/马克·鲁弗洛/安东尼·霍普金斯/本尼迪克特·康伯巴奇/塔伊加·维迪提/瑞切尔·豪斯/克兰西·布朗/浅野忠信/雷·史蒂文森/扎克瑞·莱维/卢克·海姆斯沃斯/马特·达蒙/山姆·尼尔/夏洛特·尼克道/斯坦·李,动作/奇幻/冒险,英语,美国,7.4,388733,15.70%,43.20%,35.40%,4.90%,0.80%,102554
397,11803087,异形：契约 Alien: Covenant,2017,雷德利·斯科特,迈克尔·法斯宾德/凯瑟琳·沃特斯顿/比利·克鲁德普/丹尼·麦克布莱德/德米安·比齐尔/卡门·艾乔戈/朱西·斯莫利特/考莉·埃尔南德斯/艾米·西米茨/纳撒尼尔·迪安/亚历山大·英格兰/本杰明·里格比/乌利·拉图基孚/泰丝·哈乌布里奇/罗蕾莱·金/哈维尔·博泰特/詹姆斯·弗兰科/盖·皮尔斯/劳米·拉佩斯,科幻/恐怖,英语,美国,7.4,238210,14.40%,46.70%,33.60%,4.30%,1.00%,70212
398,3604148,小丑回魂 It,2017,安德斯·穆斯切蒂,比尔·斯卡斯加德/杰登·马泰尔/杰里米·雷·泰勒/索菲娅·莉莉丝/菲恩·伍法德/乔森·雅各布/杰克·迪伦·格雷泽/瓦耶特·奥莱夫/杰克逊·罗伯特·斯科特/尼古拉斯·汉密尔顿/杰克·辛/洛根·汤普森/欧文·泰格/斯蒂夫·博加尔特/斯图尔特·休斯/杰弗里·庞塞特/皮普·德怀尔/莫莉·阿特金森/史蒂文·威廉姆斯/伊丽莎白·桑德斯/梅根·查彭提尔/安东尼·尤埃西/哈维尔·博泰特/伊莎贝尔·内利瑟/尼尔·克容,剧情/恐怖,英语,美国 / 加拿大,7.4,182250,16.50%,45.00%,33.00%,4.50%,1.00%,52928
399,26636537,巴比龙 Papillon,2017,迈克尔·诺尔,查理·汉纳姆/拉米·马雷克/汤米·弗拉纳根/伊芙·休森/迈克尔·索恰/伊恩·比蒂/罗兰·默勒/约里克·范·韦杰宁根/乔尔·巴斯曼/瑞沙德·斯垂克/卡利·内勒/妮娜·塞尼卡/尼古拉·肯特/斯拉夫科·索宾/戈兰·纳沃耶克,剧情/悬疑/犯罪,英语 / 西班牙语,美国 / 捷克 / 西班牙,7.4,41508,12.20%,47.60%,37.30%,2.80%,0.10%,9970
400,25937991,命运之夜——天之杯Ⅰ：恶兆之花 劇場版 Fate/stay night [Heaven's Feel] I. presage flower,2017,须藤友德,杉山纪彰/下屋则子/神谷浩史/川澄绫子/植田佳奈/伊藤美纪/中田让治/津嘉山正种/真殿光昭/小山力也/神奈延年/关智一/浅川悠/三木真一郎/田中敦子/诹访部顺一/门胁舞以/稻田彻,动画/奇幻,日语,日本,7.4,34501,21.70%,38.00%,30.10%,7.80%,2.40%,11301
401,26771100,星游记之风暴法米拉,2017,胡一泊,陶典/小连杀/山新/宝木中阳/边江/图特哈蒙/曹云图/杨天翔/郭盛/阎萌萌/幽舞越山/佟心竹/皇贞季/藤新/邢凯新/叮当/姜广涛,动作/动画/奇幻/冒险,汉语普通话,中国大陆,7.4,12832,26.20%,30.90%,33.20%,6.40%,3.40%,3992
402,27063335,捍卫者,2017,廖希,白恩/吕星辰/赫子铭/王璐/宋撼寰/杨俊生/小林成男/冯家妹/郄路通/陈俊杰/美浓轮泰史/刘俊焘,剧情/历史/战争,汉语普通话,中国大陆,7.4,18334,18.40%,41.50%,31.80%,6.80%,1.50%,6852
403,26759825,一日情人 L'Amant d'un jour,2017,菲利普·加瑞尔,埃里克·卡拉瓦卡/艾斯特·加瑞尔/路易丝·舍维约特/保罗·图坎格/费利克斯·基赛勒/米歇尔·查瑞尔/克里斯蒂安·布耶特,剧情/爱情,法语,法国,7.4,15526,12.70%,47.00%,36.30%,3.30%,0.50%,6325
404,26894593,蜡笔小新：宇宙人来袭 クレヨンしんちゃん 襲来!!宇宙人シリリ,2017,桥本昌和,矢岛晶子/楢桥美纪/森川智之/兴梠里美/泽城美雪/真柴摩利/林玉绪/一龙斋贞友/佐藤智惠/小西克幸/久野美咲/七绪春日/铃木玲子/伊藤静/大泷进矢/松尾佳子/村松康雄/引田有美/田村由香里/雪野五月/松山鹰志/大西健晴/福田信昭/津田匠子/行成桃姬/平井启二/半田裕典/荒井聪太/志田未来/萤原彻/宫迫博之,喜剧/动画/儿童/冒险,日语,日本,7.4,9345,22.60%,33.60%,37.20%,5.40%,1.20%,1993
405,26946450,最终幻想女孩 勝手にふるえてろ,2017,大九明子,松冈茉优/渡边大知/石桥杏奈/北村匠海/古馆宽治/片桐入,爱情,日语,日本,7.4,16944,17.00%,41.70%,34.90%,5.40%,1.00%,7990
406,26785590,无爱可诉 Нелюбовь,2017,安德烈·萨金塞夫,玛丽安娜·斯皮瓦克/阿列克谢·罗津/马特威·诺维科夫/瓦尔瓦拉·史密科娃/安德瑞斯·凯斯/阿列克谢·法捷耶夫/弗拉季米尔·弗多维琴科夫/雅妮娜·霍普/安娜斯塔西娅·斯泰思科/叶夫根尼娅·德米特里耶娃/谢尔盖·博里索夫,剧情/家庭,俄语,俄罗斯 / 法国,7.4,10427,12.20%,50.40%,33.90%,2.90%,0.60%,4612
407,26930375,凭空而来 Aus dem Nichts,2017,法提赫·阿金,黛安·克鲁格/丹尼斯·莫斯奇托/纽曼·阿卡/萨米娅·穆里尔·产肯/约翰内斯·克里施/乌尔里希·图库尔/乌尔里奇·布兰德霍夫/汉娜·希尔斯多夫/亚尼斯·伊科诺米季斯/希尔·艾罗格路/杰西卡·麦金泰尔/拉斐尔·桑塔纳,剧情/犯罪,德语 / 希腊语 / 英语 / 土耳其语,德国 / 法国,7.4,14316,11.90%,50.60%,33.40%,3.10%,1.00%,5349
408,26615511,3月的狮子 前篇 3月のライオン 前編,2017,大友启史,神木隆之介/有村架纯/仓科加奈/染谷将太/清原果耶/佐佐木藏之介/加濑亮/前田吟/高桥一生/岩松了/齐木茂/中村伦也/尾上宽之/奥野瑛太/甲本雅裕/新津知世/板谷由夏/伊藤英明/丰川悦司,剧情,日语,日本,7.4,4460,14.10%,47.80%,34.90%,2.70%,0.60%,1598
409,26961874,婚事 Noces,2016,斯蒂芬·史崔克,Lina El Arabi/Sébastien Houbani/巴巴克·卡里米/Nina Kulkarni/奥利维埃·古尔梅/阿丽斯·德·朗克桑/扎克瑞·察赛里奥德/Aurora Marion/Rania Mellouli/Harmandeep Palminder/桑德尔·丰泰克/Bilel Ghommidh/Qari Ikram Nabi Kailany/Hervé Sogne/Édith Le Merdy,剧情,法语 / 乌尔都语,比利时 / 巴基斯坦 / 卢森堡 / 法国,7.3,418,13.40%,43.10%,40.60%,3.00%,0.00%,128
410,26929038,在哥伦布 Columbus,2017,郭共达,约翰·赵/海莉·露·理查森/帕克·波西/艾琳·阿莱格雷蒂/罗瑞·卡尔金/吉姆·多尔蒂/凯特琳·埃瓦尔德/米歇尔·佛贝丝/阿尔菲厄斯·格林/温·赖克特/罗莎琳·R·罗斯/琳赛·肖普/莎妮·萨利尔斯·斯泰尔斯/丽恩·沃格尔/威廉·威利特,剧情,英语,美国,7.4,4881,16.20%,44.20%,33.90%,4.60%,1.00%,2246
411,26825658,布里斯比熊 Brigsby Bear,2017,戴夫·麦卡里,凯尔·穆尼/格雷戈·金尼尔/马特·沃尔什/麦可拉·沃金丝/芮安·辛普金斯/亚历克萨·德米/马克·哈米尔/简·亚当斯/小豪尔赫·兰登伯格/克里斯·普罗沃斯/克莱尔·丹妮丝/钱斯·克瑞明/贝克·班尼特/安迪·萨姆伯格/凯特·林恩·希尔/安吉拉·乔伊,剧情/喜剧,英语,美国,7.4,3454,14.80%,44.30%,35.80%,4.00%,1.10%,1377
412,27012010,梅格雷在蒙马特 Maigret in Montmartre,2017,萨杜斯·奥沙利文,罗温·艾金森/洛琳·艾什本/凯西·克莱尔/露西·科乎/塞巴斯蒂安·德·索萨/肖恩·丁沃/马克·希普/道格拉斯·霍奇斯/莎拉·克斯托曼/科林·梅斯/Gyula Mesterházy/李奥·斯塔/奥莉维娅·维纳勒,剧情/悬疑/犯罪,英语 / 德语,英国,7.4,1771,16.90%,42.60%,35.60%,4.60%,0.30%,373
413,27041495,小农夫 Petit Paysan,2017,于贝尔·夏鲁埃尔,斯万·阿劳德/莎拉·纪欧多/伊莎贝尔·冈德列/伯利·兰内尔/马克·巴贝/英迪亚·海尔,剧情,法语,法国,7.4,1243,9.20%,55.00%,34.50%,1.30%,0.00%,410
414,35143395,比言语更响 Louder Than Words,2017,Julio Dowansingh,Marty Lauter/Luke Farley/Apryl Wilson,剧情/同性,英语,美国,7.4,443,13.50%,48.90%,32.70%,4.30%,0.50%,159
415,27041760,浪女狂歌 Djam,2017,托尼·加列夫,西蒙·阿布卡瑞安/Maryne Cayon/达芙妮·帕塔基亚,剧情,法语 / 希腊语,法国 / 希腊 / 土耳其,7.4,128,15.70%,43.50%,34.30%,6.50%,0.00%,56
416,26929023,梦呓雨林 Sueño en otro idioma,2017,埃内斯托·孔特雷拉斯,费尔南多·阿尔瓦雷斯·雷贝尔/何塞·曼纽尔·庞瑟里斯/埃利希奥·梅兰德斯/法蒂玛·莫利纳/胡安·巴勃罗·德·圣地亚哥/霍泽·梅兰德斯/诺玛·安吉里卡/莫妮卡·米格尔/尼古拉莎·奥蒂斯·莫纳斯特里欧/赫克特·吉门雷兹/何塞·康塞普西翁·马西亚斯/加布里埃拉·卡托/胡安·安东尼奥·利亚内斯/马多尼欧·卡巴罗,剧情/同性/奇幻,,墨西哥 / 荷兰,7.4,2273,14.80%,44.60%,35.50%,4.30%,0.70%,1035
417,26664423,他人之子 Another Mother's Son,2017,克里斯托弗·梅诺尔,詹妮·西格芙/约翰·汉纳/罗南·基汀/安迪·加什古德/阿曼达·阿宾顿,剧情/传记/历史/战争,英语,英国,7.4,278,13.60%,46.60%,35.60%,2.50%,1.70%,86
