排名,电影id,名称,年份,导演,演员,类型,国别,语言,评分,评分人数,五星占比,四星占比,三星占比,二星占比,一星占比,短评数
80,35307624,渔港的肉子酱 漁港の肉子ちゃん,2021,渡边步,大竹忍/木村心美/花江夏树/吉冈里帆/松子DELUXE/石井泉/中村育二/山西惇/八十田勇一,动画,日语,日本,8.1,10090,29.70%,48.10%,20.30%,1.40%,0.30%,4059
81,30279170,倒数时刻 Tick Tick…Boom!,2021,林-曼努尔·米兰达,安德鲁·加菲尔德/亚历山德拉·希普/罗宾·德·齐泽斯/凡妮莎·哈金斯/约书亚·亨利/乔纳森·马克·谢尔曼/MJ·罗德里格斯/朱迪斯·赖特/布莱德利·惠特福德/林-曼努尔·米兰达/芮妮·戈兹贝里/菲莉帕·苏/克里斯·杰克逊/劳拉·本纳蒂/达尼埃尔·费兰/乌特卡什·安邦德卡尔/Robyn Goodman/朱迪·库恩/丹尼·伯斯坦/理查德·坎德/Tariq Trotter/乔安娜·阿德勒/克里斯·沙利文/罗杰·巴特/乔尔·格雷/诺亚·罗宾斯/Gizel Jimenez/Ben Ross/Micaela Diamond,剧情/歌舞/传记,英语,美国,8.2,55249,34.50%,43.20%,19.30%,2.50%,0.50%,20584
82,35128768,希德尼娅的骑士 编织爱的行星 シドニアの騎士 あいつむぐほし,2021,濑下宽之,逢坂良太/洲崎绫/丰崎爱生/金元寿子/樱井孝宏/佐仓绫音/喜多村英梨/大原沙耶香/坪井智浩/子安武人/新井里美/田中敦子/本田贵子/鸟海浩辅/阪脩/佐藤利奈/能登麻美子/内田雄马/上村祐翔/水濑祈/冈咲美保,科幻/动画,日语,日本,8.2,1249,38.50%,39.00%,18.70%,2.00%,1.80%,412
83,33457594,摩加迪沙 모가디슈,2021,柳昇完,金允石/赵寅成/许峻豪/具教焕/金素真/郑满植/金在华/朴庆惠/尹敬浩,剧情/动作,韩语 / 英语,韩国,8.1,84708,28.10%,51.10%,18.90%,1.40%,0.40%,25649
84,35076714,扎克·施奈德版正义联盟 Zack Snyder's Justice League,2021,扎克·施奈德,本·阿弗莱克/亨利·卡维尔/盖尔·加朵/杰森·莫玛/埃兹拉·米勒/雷·费舍尔/艾米·亚当斯/威廉·达福/杰西·艾森伯格/杰瑞米·艾恩斯/戴安·琳恩/康妮·尼尔森/J·K·西蒙斯/塞伦·希德/郑恺/艾梅柏·希尔德/乔·莫顿/丽莎·洛文·孔斯利/大卫·休里斯/安·奥戈博莫/奥古斯塔·艾娃·艾伦德斯杜提尔/克里斯特比约格·凯尔德/英格瓦·埃盖特·西古德松/马克·麦克卢尔/迈克尔·麦克埃尔哈顿/约翰·达格尔什/拉腊·德坎罗/罗比·基/吉姆·斯图格恩/杜晨·科洛斯/埃莉诺·松浦/萨曼莎·乔/布鲁克·恩斯/杰罗姆·普拉顿/理查德·克里弗特/文森特·里奥特/马克·阿诺德/彼得·吉尼斯/赛吉·康斯坦斯/奥萝尔·劳泽瑞尔/朱利安·刘易斯·琼斯/雷·波特/弗朗西斯·麦基/科雷西·克莱门斯/露西·布莱尔斯/威尔·柯班/凯伦·布莱森/克里斯蒂·梅尔/吉安皮罗·科格诺利/寇布勒·霍尔德布鲁克-史密斯/凯文·马图林/泰勒·詹姆斯/布鲁斯·钟/奥赖恩·李/奥利弗·加茨/凯莉·波尔克/奥利弗·鲍威尔/哈里·列尼斯/欧米·罗斯/萨姆·本杰明/卡拉·古奇诺/罗素·克劳/扎克·施奈德,动作/科幻/奇幻/冒险,英语,美国,8.1,277051,32.90%,44.40%,19.50%,2.60%,0.50%,83187
85,35568405,从未如此快乐：写给洛杉矶的情书 Happier than Ever: A Love Letter to Los Angeles,2021,罗伯特·罗德里格兹,碧丽·艾莉许/菲尼亚斯·奥康奈尔/The Los Angeles Children's Chorus/The Los Angeles Philharmonic/Gustavo Dudamel/Romero Lubambo,音乐,英语,美国,8,790,38.80%,33.40%,21.70%,3.00%,3.10%,253
86,34926624,妄想学生会2 剧场版 劇場版 生徒会役員共2,2021,金泽洪充,浅沼晋太郎/日笠阳子/佐藤聪美/矢作纱友里/下田麻美/小林优/小见川千明/新井里美/加藤英美里/田村睦心/椎名碧流/斋藤千和/冈咲美保/上坂堇/日野未步/白石稔/安济知佳/利根健太朗,喜剧/动画,日语,日本,8.1,657,34.00%,41.70%,20.30%,1.50%,2.60%,180
87,35305704,罗密欧与朱丽叶 Romeo & Juliet,2021,西蒙·戈德温,乔什·奥康纳/杰西·巴克利/塔姆辛·格雷格/艾德里安·莱斯特/黛博拉·芬德莱/卢西安·姆瑟马蒂/Colin Tierney/舒巴姆·沙拉夫/费塞友·阿金那德/劳埃德·哈钦森/Ellis Howard/David Judge/Alex Mugnaioni/Ella Dacres,剧情/爱情/歌舞,英语,英国,8.1,588,29.30%,47.90%,20.60%,1.60%,0.60%,285
88,35441729,通古斯,2021,王拓,,剧情/历史,汉语普通话 / 韩语,中国大陆,8.2,245,24.60%,59.60%,15.80%,0.00%,0.00%,103
89,30433388,男子游泳部：最后的划水 剧场版前篇 劇場版 Free!-the Final Stroke- 前編,2021,河浪栄作,岛崎信长/铃木达央/宫野真守/代永翼/平川大辅/渡边明乃/雪野五月/津田健次郎/宫田幸季/家中宏,剧情/动画/运动,日语,日本,7.7,304,29.10%,34.80%,28.70%,5.70%,1.60%,127
90,35376457,爱情神话,2021,邵艺辉,徐峥/马伊琍/吴越/倪虹洁/周野芒/黄明昊/王影璐/宁理/张芝华/吴冕/冯玛娅/哈姆扎·穆罕默德·纳吉·萨拉米/孙思瀚/赵胤胤/卫莱/赵国云/杨蔚岚/白红卫/史航,剧情/喜剧/爱情,汉语普通话 / 沪语,中国大陆,8.1,600639,27.80%,52.30%,17.50%,2.00%,0.50%,241139
91,35404025,旋涡 Vortex,2021,加斯帕·诺,达里奥·阿基多/弗朗索瓦兹·勒布伦/亚历克斯·鲁茨,剧情,法语,法国 / 比利时 / 摩纳哥,8.2,360,31.20%,50.60%,15.00%,2.20%,1.00%,196
92,35634039,假面骑士：超越世代 仮面ライダー ビヨンド・ジェネレーションズ,2021,柴崎贵行,内藤秀一郎/前田拳太郎,剧情/动作/科幻/悬疑,日语,日本,8.1,681,37.40%,37.00%,21.10%,2.80%,1.70%,206
93,35380800,剑客卡南 Karnan,2021,Mari Selvaraj,丹努什/Lakshmi Priyaa Chandramouli/Gouri Kishan/Lal/约吉·巴布/Bikram Malati/Nataraja Subramanian/Rajisha Vijayan,,泰米尔语,印度,7.9,614,31.40%,40.80%,22.00%,4.20%,1.60%,164
94,35658678,迈克尔·彻：恶魔也羞愧 Michael Che: Shame the Devil,2021,Kristian Mercado,迈克尔·彻,喜剧/脱口秀,英语,美国,8.2,573,30.20%,49.30%,19.10%,1.50%,0.00%,214
95,26741632,X特遣队：全员集结 The Suicide Squad,2021,詹姆斯·古恩,玛格特·罗比/伊德里斯·艾尔巴/约翰·塞纳/乔尔·金纳曼/西尔维斯特·史泰龙/维奥拉·戴维斯/大卫·达斯马齐连/迈克尔·鲁克/杰·科特尼/彼得·卡帕尔迪/艾莉丝·布拉加/皮特·戴维森/华金·科西奥/胡安·迭戈·博托/斯托姆·瑞德/内森·菲利安/塔伊加·维迪提/史蒂夫·阿吉/肖恩·古恩/弗卢拉·博格/约翰·奥斯特兰德/黄美玲/丹妮拉·曼希沃/史蒂芬·布莱克哈特/詹尼佛·霍兰德/迪·布拉雷·贝克尔/雷·埃尔南德斯/雷纳尔多·法伯勒/乔希·文图拉/Gerardo Davila/米凯拉·霍沃/林恩·阿什/安德里娅·安德拉德/兰德尔·P·海文斯/迈克尔·艾伦·米利甘/特伦斯·罗斯摩尔/娜塔莉·萨福兰/詹姆斯·威廉·巴拉德/蒂莫西·卡尔/玛丽索尔·科雷亚/约翰·盖蒂尔/麦克斯威尔·海史密斯/洛伊德·考夫曼/迪索·拉莫斯/弗雷迪·史卓玛/维多利亚·佩吉·沃特金斯,喜剧/动作/科幻/冒险,英语 / 西班牙语,美国 / 加拿大 / 英国,8,231204,28.20%,47.40%,20.90%,2.70%,0.80%,72107
96,1431694,永不消逝的电波,1958,王苹,孙道临/袁霞/王心刚/陆丽珠/黄宛苏/霍德集/李力/里坡/白钢/刘江/陆立之/曲云/王骏/王孝忠/吴凡/邢吉田/颜碧君/张帆/张亨利/张怀志/张璋/孟庆芳/刘秉章/朱毅之,剧情/悬疑/战争,汉语普通话,中国大陆,8,13411,28.10%,49.40%,20.00%,1.40%,1.10%,3973
97,35477174,伟大的自由 Große Freiheit,2021,塞巴斯蒂安·迈泽,弗兰茨·罗戈夫斯基/格奥尔格·弗里德里希/安东·范·卢克/托马斯·普伦/安德烈·巴顿/Johannes Cramer/Ulrich Faßnacht/Alfred Hartung/Klaus Huhle/Joachim Schönfeld/Ernst Sigot/Thomas Stecher/Fabian Stumm/Daniel Wagner/Thomas Wehling/彼得·布罗兹曼,剧情/同性,德语 / 英语,奥地利 / 德国,8,4491,24.70%,52.80%,20.10%,1.80%,0.70%,1933
98,35258381,天鹅挽歌 Swan Song,2021,本杰明·克利里,马赫沙拉·阿里/娜奥米·哈里斯/格伦·克洛斯/奥卡菲娜/亚当·比奇/李·肖顿/戴克斯·雷伊/尼亚切·海邓迪 Nyasha Hatendi/JayR Tinaco/卢克·卡米莱/Jessica Hayles/Shema Cayden/Mikayla Lagman,剧情/科幻,英语,美国,8,30519,27.30%,49.00%,21.50%,1.80%,0.50%,9595
99,35389262,魔进战队煌辉者VS龙装者 魔進戦隊キラメイジャーVSリュウソウジャー,2021,坂本浩一,小宫璃央/木原瑠生/新条由芽/水石亚飞梦/工藤美樱/庄司浩平/桃月なしこ/一之濑飒/纲启永/尾碕真花/小原唯和/岸田达也/兵头功海/田牧空/古坂和仁,动作,日语,日本,8,79,41.80%,26.90%,25.40%,3.00%,3.00%,18
100,35700530,Russell Howard: Lubricant,2021,Russell Howard,Russell Howard,脱口秀,英语,英国,8.1,81,37.10%,35.50%,25.80%,0.00%,1.60%,27
101,35235502,驾驶我的车 ドライブ・マイ・カー,2021,滨口龙介,西岛秀俊/三浦透子/雾岛丽香/冈田将生/朴有林/金大永/袁子芸/安部聪子/吉田大八/猪股俊明/佩里·迪桑/安辉泰/松田弘子/山村崇子/岩濑亮/谷川昭一朗/西庆子/铃木咲,剧情,日语 / 英语 / 韩国手语 / 德语 / 汉语普通话 / 他加禄语 / 韩语 / 印度尼西亚语,日本,7.9,82430,24.70%,48.20%,23.60%,2.80%,0.70%,33878
102,35225859,小妈妈 Petite maman,2021,瑟琳·席安玛,约瑟芬·桑兹/加布里埃尔·桑兹/尼娜·梅尔瑞斯/Stéphane Varupenne/Margot Abascal/Florès Cardo/Josée Schuller/Guylène Péan/Masoud Tosifyan,剧情/奇幻,法语,法国,7.9,11206,24.70%,48.80%,24.20%,1.90%,0.40%,4989
103,35231700,永安镇故事集,2021,魏书钧,杨子姗/黄米依/刘洋/康春雷/梁鸣/杨瑾/王佳佳/杨平道/宋川/翟义祥/耿军/黄旭峰/罗康/王从双/崔楠/周梦/吴中天,剧情,汉语普通话,中国大陆,7.9,1091,27.40%,49.70%,15.60%,6.10%,1.10%,487
104,25862300,发掘 The Dig,2021,西蒙·斯通,凯瑞·穆里根/拉尔夫·费因斯/莉莉·詹姆斯/强尼·弗林/本·卓别林/肯·斯托特/莫妮卡·杜兰/阿舍尔·阿里/乔·赫斯特/伊莲恩·戴维斯/詹姆斯·德莱顿/埃利·皮尔西/杰克·班尼特/Chris Wilson/Grant Crookes/Jane Fowler,剧情/传记/历史,英语,英国,7.9,18178,22.30%,52.30%,23.50%,1.60%,0.30%,6557
105,34447553,世界上最糟糕的人 Verdens verste menneske,2021,约阿希姆·提尔,雷娜特·赖因斯夫/安德斯·丹尼尔森·李/赫伯特·诺德鲁姆/汉斯·奥拉夫·布雷内/玛丽亚·嘉西亚·狄·梅奥/Mia McGovern Zaini/Rebekka Jynge/Deniz Kaya/Gisle Tveito/Helene Bjørneby/西娅·斯塔贝尔/威达·桑登/Lasse Gretland/Sofia Schandy Bloch/Savannah Marie Schei,剧情/喜剧/爱情,挪威语,挪威 / 法国 / 瑞典 / 丹麦,7.9,53775,23.80%,51.20%,22.30%,2.20%,0.50%,23024
106,35498673,数到十就亲亲你 特别篇 Lovely Writer: 2 years later 2gether or not?,2021,提·辛纳帕拉迪,普姆帕特·伊安查芒/诺帕考·德查帕塔纳坤/帕岚尤·苏克萨姆兰/瓦辛·帕努纳彭/Earth Nirodha Ruencharoen/Fongkee Papinee Yaemnatda/斯里康·卡纳努克/娜塔茹泰·阿卡娜吉塔纳库/蔡辰逸,剧情/喜剧/爱情/同性,泰语,泰国,7.8,1016,32.10%,34.00%,28.50%,4.10%,1.30%,226
107,35234383,辉夜大小姐想让我告白：天才们的恋爱头脑战 OVA かぐや様は告らせたい？～天才たちの恋愛頭脳戦～ OVA,2021,畠山守,古贺葵/古川慎/小原好美/铃木崚汰/富田美忧/花守由美里,喜剧/爱情/动画,日语,日本,8,1669,35.10%,38.20%,21.30%,3.60%,1.80%,406
108,35228407,宅男腐女恋爱真难 OAD2 ヲタクに恋は難しい トモダチの距離,2021,高野やよい,伊达朱里纱/伊东健人/梶裕贵/悠木碧/赤羽根健治/冈本信彦,动画,日语,日本,7.9,410,30.00%,40.90%,25.50%,3.40%,0.30%,105
109,35479044,富美和架纯的休息日 おふみとかすみの休日,2021,有村架纯,有村架纯/二阶堂富美,真人秀,日语,日本,7.9,261,25.50%,46.20%,25.50%,2.80%,0.00%,118
110,35432788,德云社庚子年封箱庆典,2021,郭德纲,郭德纲/于谦/高峰/栾云平/岳云鹏/孙越/郭麒麟/阎鹤祥/孟鹤堂/周九良/张鹤伦/郎鹤焱,喜剧/戏曲,汉语普通话,中国大陆,7.9,471,30.20%,41.50%,24.50%,1.90%,1.90%,116
111,35400896,The Fair 더 페어,2021,闵正雅,南奎丽/崔秉默/车学沇,,韩语,韩国,7.7,131,25.90%,34.50%,36.20%,3.40%,0.00%,51
112,35419258,爱情蜜语 Ajeeb Daastaans,2021,尼拉杰·加万,阿娣提·拉奥·希达里/努西拉特·巴努查/法缇玛·萨那·纱卡/杰德普.阿赫拉瓦迪/莎法莉·什提/康柯纳·森·沙尔玛/马纳夫·卡尔/Niloy Rashid Jaki/Abhishek Banerjee,剧情/爱情,印度语,印度,7.9,285,23.80%,49.40%,24.20%,1.70%,0.90%,91
113,34881718,不可饶恕 The Unforgivable,2021,诺拉·芬沙伊德,桑德拉·布洛克/乔·博恩瑟/文森特·多诺费奥/维奥拉·戴维斯/理查德·托马斯/艾斯琳·弗兰乔茜/W·厄尔·布朗/杰西卡·麦丽奥德/汤姆·盖里/琳达·伊蒙/罗布·摩根/艾伦·坡尔/帕蒂·基姆/艾玛·尼尔森/托比·哈格雷夫/威尔·普伦/威廉·贝勒/西蒙·钱/Tom MacNeill,剧情,英语,英国 / 德国 / 美国,7.9,10399,23.30%,49.70%,24.10%,2.30%,0.60%,3377
114,35584330,烈日阳光 Солнцепёк,2021,马克西姆·布里乌斯,弗拉基米尔·伊林/玛丽娜·杰尼索娃/斯维特拉娜·特伦季耶娃/Nikita Terentev/安娜·索罗科/娜杰日达·米哈尔科娃/Ilya Vlasov/Nataliya Mats/Anastasiya Baklanova/Lyudmila Yurova/Ruslan Alekseev/Milana Konvensarova,战争,俄语,俄罗斯,7.8,877,34.00%,36.50%,21.30%,3.30%,4.90%,266
115,35663181,外星也难民：圣诞特别篇 A Very Solar Holiday Opposites Special,2021,贾斯汀·罗兰,贾斯汀·罗兰/托马斯·米德蒂奇/肖恩·吉布朗尼/玛丽·麦克,喜剧/科幻/动画,英语,美国,7.9,434,29.60%,43.10%,23.80%,2.20%,1.40%,93
116,35738375,爱的最后愿望 Shyam Singha Roy,2021,Rahul Sankrityan,纳尼/赛·帕拉维/Krithi Shetty,剧情/爱情,泰卢固语,印度,8,121,35.50%,34.40%,25.80%,2.20%,2.20%,50
117,33437152,犬之力 The Power of the Dog,2021,简·坎皮恩,本尼迪克特·康伯巴奇/克斯汀·邓斯特/柯蒂·斯密特-麦菲/杰西·普莱蒙/托马辛·麦肯齐/基思·卡拉丹/弗兰西丝·康罗伊/吉娜维夫·莱蒙/肖恩·基南/George Mason/David Denis/科恩·霍洛维/爱丽丝·恩格勒特/Yvette Reid/斯特芬·劳瓦特/瓦季姆·列多戈罗夫/朱莉·福塞斯/彼得·卡罗尔/艾莉森·布鲁斯/大卫·T·林/亚当·比奇/Ramontay McConnell/Max Mata/Ken Radley,剧情/同性/西部,英语,英国 / 澳大利亚 / 美国 / 加拿大 / 新西兰,7.8,69226,22.00%,50.50%,24.30%,2.60%,0.60%,26444
118,34865507,小人物 Nobody,2021,伊利亚·奈舒勒,鲍勃·奥登科克/阿列克谢·谢列布里亚科夫/康妮·尼尔森/克里斯托弗·洛伊德/迈克尔·艾恩塞德/科林·萨蒙/罗伯特·菲茨杰拉德·迪格斯/比利·麦克莱伦/阿拉亚·门格沙/盖奇·芒罗/佩斯利·卡多拉思/亚历山大·帕里/亨伯利·冈萨雷斯/爱德森·莫拉莱斯/J·P·马诺克斯/伊利亚·奈舒勒/谢尔盖·希纳罗维/斯蒂芬妮·西/鲁斯兰·鲁辛/Bj·韦罗/达雅·查库莎/亚当·哈蒂格/克里斯汀·哈里斯/埃里克·阿塔瓦尔/沙龙·巴杰/鲍里斯·古利亚林/丹尼尔·伯哈特/阿兰·莫西/泰瑞·威瑟斯庞/吉姆·科比,动作/犯罪,西班牙语 / 俄语 / 英语,美国 / 日本,7.8,141499,22.70%,47.80%,26.60%,2.50%,0.40%,44400
119,35259282,援助 Help,2021,马克·穆登,朱迪·科默/斯蒂芬·格拉汉姆/伊恩·哈特/大卫·海曼/莱斯利·夏普/凯西·泰森/苏·乔斯顿/安吉拉·格里芬/查尔斯·德特/Steve Garti/Alicia Eyo/迈克·诺布尔/阿瑟·修斯/杰姬·诺尔斯/约翰·艾伦·罗伯茨/伊恩拉尔夫/Andrew Schofield/Richie Lawrie/Tina Louise Owens,剧情,英语,英国,7.9,6529,21.70%,52.90%,23.50%,1.40%,0.50%,2428
120,34955909,猎魔人：狼之噩梦 The Witcher: Nightmare of the Wolf,2021,Kwang Il Han,西奥·詹姆斯/格拉汉姆·麦克泰维什/玛丽·麦克唐纳/劳拉·普沃,动作/动画/奇幻,英语,美国,7.8,9822,23.30%,46.20%,26.80%,2.80%,0.80%,3022
121,30453797,浴火鸟 Firebird,2021,皮特·列巴尼,汤姆·普赖尔/奥列格·扎戈罗德尼/戴安娜·波扎尔斯卡娅/卡斯帕·威尔伯格/Sten Karpov/尼古拉斯·伍德森/埃斯特·昆图/Jake Henderson/Märt Koik/拉斯马斯·凯居加夫/Margus Prangel/Carmen Mikiver/Luule Komissarov,同性/历史/战争,英语,爱沙尼亚 / 英国,7.8,7873,26.00%,43.00%,26.60%,3.50%,0.80%,3151
122,35287558,有答案的男子 The Man with the Answers,2021,斯特里奥斯·卡米蒂斯,瓦西里斯·马古里奥蒂斯/安东·威尔/皮尔·安德里亚·波斯尼亚/瓦西里斯·迪米特鲁利亚/里尼奥·德拉崎/罗尼·恩维/斯特拉·热罗尼/安东尼·卡萨里斯/玛丽亚·卢斯·拉托雷/弗朗兹斯科·洛佩兹/安妮塔·洛鲁索/索佐罗斯·米霍普洛斯/马克·皮斯托诺/艾丽莎·普林西比/毛罗·拉坎蒂,剧情/同性,英语 / 希腊语 / 德语 / 意大利语,塞浦路斯 / 希腊 / 意大利,7.8,12763,25.00%,44.40%,27.00%,2.90%,0.70%,4977
123,35452679,童一个世界 Un monde,2021,劳拉·万德尔,Maya Vanderbeque/Günter Duret/卡里姆·莱克路/劳拉·薇琳顿/西蒙·科德里/Lena Girard Voss/Thao Maerten,剧情/儿童,法语,比利时,7.8,2165,16.00%,60.40%,21.80%,1.60%,0.30%,1099
124,35384201,忠犬帕尔玛 Пальма,2021,小亚历山大·多莫伽罗夫,莉莉/维克多·多勃朗拉沃夫/弗拉基米尔·伊林/列昂尼德·巴索夫/瓦列里娅·费奥多罗维奇/叶夫根尼娅·德米特里耶娃/伊戈尔·赫里普诺夫/帕维尔·迈科夫/弗拉基米尔·西蒙诺夫/扬·察普尼克/菲利普·萨维科夫/达里亚·卢津娜/巴扬·博瓦尔迪诺夫/Elena Anisimova/米凯尔·德扎尼比肯/Ilya Lutsak,剧情,俄语,俄罗斯,7.8,3244,25.70%,44.50%,26.00%,3.00%,0.70%,1073
125,26933588,圣母 Benedetta,2021,保罗·范霍文,维尔日妮·埃菲拉/夏洛特·兰普林/达芙妮·帕塔基亚/朗贝尔·维尔森/奥利维尔·雷堡汀/埃尔韦·皮埃尔/克洛蒂尔·蔻洛/安托万·利兰达斯/吉莱纳·隆代/Alexia Chardard/路易丝·舍维约特/塞特雅·杜索戈/Elena Plonka/Jonathan Couzinié/Quentin D'Hainaut,剧情/同性/历史,法语,法国 / 荷兰,7.8,42938,19.90%,52.20%,25.00%,2.40%,0.60%,16088
126,35318021,正发生 L'Événement,2021,奥黛丽·迪万,安娜玛丽亚·沃特鲁梅/卡西·莫泰·克莱恩/卢安娜·巴杰拉米/露易丝·奥利-狄奎罗/路易丝·舍维约特/皮奥·马麦/桑德里娜·博内尔/安娜·穆格拉利斯/阿丽斯·德·朗克桑/法布里齐奥·隆吉奥内/塞德里克·梅斯伯格/Julien Frison/Leonor Oberson/Cyril Metzger/Eric Verdin/Madeleine Baudot/Isabelle Mazin,剧情,法语,法国,7.8,9137,20.10%,54.70%,23.10%,1.70%,0.40%,4228
127,35432408,窥探：重启 마우스 : 리스타트,2021,李昇基,李昇基/李熙俊/朴柱炫/景收真/安在旭/权华焕/表志勋/金贞兰 (旁白)/郑恩彪,真人秀,韩语,韩国,7.8,475,27.50%,38.40%,30.10%,3.00%,1.00%,83
128,30210132,公主代理人续篇：第一章 プリンセス・プリンシパル Crown Handler 第1章,2021,橘正纪,古贺葵/关根明良/大地叶/影山灯/古木望/飞田展男/菅生隆之/泽城美雪/本田裕之/山崎巧/土师孝也/饭田友子/塙英子/麻生智久/中村光树/田代哲哉/中岛卓也/松井晓波/长谷川育美/白石兼斗,剧情/动作/动画,日语,日本,7.7,286,24.20%,41.40%,31.30%,1.80%,1.30%,77
129,34840705,呼朋引伴 C'mon C'mon,2021,迈克·米尔斯,华金·菲尼克斯/伍迪·诺曼/盖比·霍夫曼/斯科特·麦克纳里/雅布其·杨-怀特/Callan Farris/Elaine Kagan/Kate Adams/Brandon Rush/Mary Passeri/Cooper Jack Rubin/Molly Webster/Khadija Emma Neumann/Artrial Clark/Mya Gonzales,剧情,英语,美国,7.8,6431,23.70%,46.70%,25.10%,3.40%,1.10%,2759
130,35152842,水星领航员 暮色 ARIA The CREPUSCOLO,2021,佐藤顺一,广桥凉/佐藤利奈/茅野爱衣,动画,日语,日本,7.7,242,35.30%,28.40%,27.50%,4.90%,3.90%,85
132,35358700,忍者宝宝 Ninjababy,2021,英格维德·韦亚·费尔,克里斯汀·库亚斯·托普/亚瑟·博宁/赫尔曼·蒂美拉斯/特赖因·威根/莫滕·斯瓦特维特/Janne Heltberg/Tora Christine Dietrichson/Kjærsti Odden Skjeldal/Silya Nymoen/Evelyn Rasmussen Osazuwa/Marit Røste/Kristian Mehlum Lie/Nader Khademi/Mathias Kolstad Eriksen/Johan Sigmundstad,剧情/喜剧,挪威语,挪威,7.8,3221,18.90%,53.20%,25.60%,1.70%,0.60%,1343
