排名,电影id,名称,年份,导演,演员,类型,国别,语言,评分,评分人数,五星占比,四星占比,三星占比,二星占比,一星占比,短评数
387,26929084,我是你的眼 Le Coeur en braille,2016,米歇尔·布杰纳,阿利克斯·魏洛特/让-斯坦·杜·帕克/夏尔·贝尔林/帕斯卡·埃尔贝/安托万·霍尔桑/伊伦·列维/诺厄·列维/文森特·塔罗斯/洛朗特·卡普洛托,剧情/喜剧,法语,法国 / 比利时,7.6,4470,17.70%,49.20%,30.50%,2.40%,0.20%,2008
388,26657282,乡村医生 Médecin de campagne,2016,托马斯·利蒂,弗朗索瓦·克鲁塞/玛丽安娜·德尼库尔,剧情/喜剧,法语,法国,7.6,891,18.20%,46.40%,32.00%,2.90%,0.40%,241
389,27197549,售梦人 O Vendedor de Sonhos,2016,Jayme Monjardim,凯撒·特龙科索/丹·斯蒂拉奇,剧情,Portuguese,巴西,7.6,343,22.70%,41.50%,28.70%,5.00%,2.10%,84
390,26781490,托斯塔纳天堂 Mare di grano,2016,Fabrizio Guarducci,奥内拉·穆蒂/尼内托·达沃利/西蒙娜·博利沃尼/Sebastiano Somma/亚历桑德罗·本沃纳蒂/Ivo Romagnoli/Paolo Hendel/Sergio Forconi/Giacomo Valenti,家庭,意大利语,意大利,7.6,243,20.50%,44.70%,27.90%,5.80%,1.10%,73
391,26772052,红粉惊魂 Pink,2016,Aniruddha Roy Chowdhury,阿米达普·巴强/Tapsee Pannu/Kirti Kulhari/Andrea Tariang,剧情/惊悚,印地语,印度,7.6,1742,20.30%,46.70%,27.30%,4.40%,1.20%,763
392,27034725,不死者之王OAD オーバーロード ぷれぷれぷれあです なざりっく最大の危機,2016,芦名みのる,日野聪/原由实/上坂堇/宫野真守,动画/儿童,日语,日本,7.6,835,25.40%,34.80%,35.10%,3.20%,1.50%,113
393,26765189,热血街区：成军之路 ROAD TO HiGH&LOW,2016,久保茂昭,AKIRA/青柳翔/TAKAHIRO/登坂広臣/岩田剛典/鈴木伸之/町田啓太/山下健二郎/佐藤寛太/佐藤大樹/黒木啓司/遠藤雄弥/鬼龍院翔/喜矢武豊/歌広場淳/樽美酒研二/山田裕貴/鈴木貴之/一ノ瀬ワタル/窪田正孝/永瀬匡/佐野玲於/ZEN/林遣都/遠藤要/阿部亮平/小澤雄太/中村達也/橘ケンチ/小野塚勇人/小島藤子/工藤綾乃/楓/佐藤晴美/八木将康/加藤歩/坂東希/高谷裕之/岡見勇信/ELLY/早乙女太一/大屋夏南/野替愁平/白濱亜嵐/ANARCHY/西岡徳馬/松澤一之/天野浩成/秋山真太郎/藤井夏恋/藤井萩花/YOU/小泉今日子,,日语,日本,7.6,276,27.00%,38.20%,26.60%,6.60%,1.70%,32
394,26826435,艾米粒日记,2016,舒子,舒子/刘晓萌,喜剧/爱情,汉语普通话,中国大陆,7.6,1416,25.90%,38.80%,28.10%,4.70%,2.50%,416
395,26770363,黑子的篮球 冬季杯总集篇 ～影与光～ 黒子のバスケ ウインターカップ総集編 ～影と光～,2016,多田俊介,小野贤章/小野友树/斋藤千和/细谷佳正/滨田贤二/野岛裕史/江口拓也/井上刚/诹访部顺一/折笠富美子/中井和哉/鸟海浩辅/岛崎信长/星野贵纪/小野大辅/铃木达央/木村良平/保志总一朗/铃村健一/神谷浩史/福山润/藤卷大悟/三木真一郎,动画,日语,日本,7.6,794,24.50%,37.20%,34.10%,2.60%,1.50%,78
396,26770366,黑子的篮球 冬季杯总集篇 ～门的另一侧～ 黒子のバスケ ウインターカップ総集編 ～扉の向こう～,2016,多田俊介,小野贤章/小野友树/木村良平/神谷浩史/小野大辅/诹访部顺一/铃村健一/斋藤千和/细谷佳正/滨田贤二/野岛裕史/江口拓也/井上刚/羽多野涉/藤原贵弘/增田俊树/逢坂良太/铃木达央/佐藤健辅/保志总一朗/折笠富美子/中井和哉/鸟海浩辅/岛崎信长/谷山纪章/武田幸史/石川界人/福山润/伊丸冈笃,动画/运动,日语,日本,7.6,592,23.50%,39.70%,31.90%,3.50%,1.40%,64
397,26605865,伪恋OAD：新婚/魔法甜点师小咲酱!! ニセコイ シンコン/マジカルパティシエ小咲ちゃん!!,2016,龙轮直征,内山昂辉/东山奈央/花泽香菜/小松未可子/阿澄佳奈/樱井孝宏,喜剧/爱情,日语,日本,7.7,487,23.70%,40.80%,32.50%,1.30%,1.60%,76
398,26473775,关键判决 Confirmation,2016,瑞克·法穆易瓦,凯丽·华盛顿/维德尔·皮尔斯/格雷戈·金尼尔/杰弗里·怀特/艾瑞克·斯通斯崔特/比尔·欧文/佐伊·利斯特·琼斯/格蕾丝·古默/特里特·威廉斯/迪伦·贝克/埃丽卡·克里斯滕森/艾莉森·赖特/马尔科姆·戈茨/皮特·麦克罗比/金伯莉·伊丽丝,剧情/历史,英语,美国,7.6,3626,16.00%,49.50%,31.60%,2.30%,0.60%,1273
399,26835829,夜班 Late Shift,2016,Tobias Weber,安部春香/Joe Sowerbutts/Richard Durden/莉莉·崔佛斯,悬疑/犯罪,英语,瑞士 / 英国,7.6,1608,20.60%,45.00%,28.40%,4.40%,1.60%,703
400,26708585,福岛之恋 Grüße aus Fukushima,2016,多丽丝·德里,罗莎莉·托马斯/桃井薰/娜美蒲田/摩西·科恩/入月彩/娜奥米·卡马拉/托马斯·福尔,剧情,英语 / 德语 / 日语,德国,7.6,247,22.00%,44.50%,24.30%,8.10%,1.20%,92
401,26720258,彩虹老爸,2016,范坡坡,玫瑰爸爸/威风爸爸/骄傲爸爸/小涛爸爸,,汉语普通话,中国大陆,7.6,142,12.50%,56.30%,28.10%,3.10%,0.00%,39
403,26881594,坠落：恩典之约 The Falls: Covenant of Grace,2016,Jon Garcia,尼克·费鲁奇/Benjamin Farmer/Curtis Edward Jackson/Bruce Jennings/Harold Phillips/Malaya Garza/Rebecca Karpovsky/Alexandra Spadoni/Sergio Alas/Alan Alexander/Paul Avallone/Nancy Batchelor/Martin Bannon Beaudet/Dave Benjamin/Jasmin Bisiau,剧情/爱情/同性,英语,美国,7.6,384,26.90%,35.10%,31.60%,4.70%,1.60%,90
404,30177281,爱在瓦伦丁 Love Finds You in Valentine,2016,Terry Cunningham,米凯拉·麦克曼努斯/迪奥戈·莫加多/Hunter Cross/Brian Bartels,剧情/爱情,英语,美国,7.6,143,22.30%,38.40%,35.70%,3.60%,0.00%,51
405,26995734,三分钱歌剧 National Theatre Live: The Threepenny Opera,2016,Rufus Norris,罗里·金尼尔/海顿·格温/George Ikediashi/Jamie Beddard/Toyin Ayedun-Alase/Rebecca Brewer/Andrew Buckley/Ricky Butt/Mark Carroll/罗莎莉·克雷格/Matt Cross/Peter De Jersey/Nick Holder/Debbie Kurup/Conor Neaves/Sharon Small/Wendy Somerville/Dominic Tighe,剧情/音乐/歌舞,英语,英国,7.6,231,16.90%,47.80%,32.60%,2.80%,0.00%,88
406,25951193,路上人生 David Brent: Life on the Road,2016,瑞奇·热维斯,瑞奇·热维斯/Abbie Murphy/乔·哈特利/曼蒂普·迪伦/Tom Basden/Rebecca Gethings,喜剧/音乐,英语,英国,7.6,209,21.00%,43.90%,31.20%,2.50%,1.30%,83
407,26854519,至死方休 I'll Sleep When I'm Dead,2016,Justin Krook,史蒂夫·青木,纪录片,英语,美国,7.6,154,27.00%,31.10%,36.90%,2.50%,2.50%,54
408,26761908,剧场版 银河机攻队：觉醒的基因 劇場版マジェスティックプリンス 覚醒の遺伝子,2016,元永庆太郎,相叶裕树/浅沼晋太郎/日笠阳子/井口裕香/池田纯矢/渡边明乃/东地宏树/泽城美雪/浅野真澄/伊藤静/铃木千寻/大原沙耶香/野岛裕史/鸟海浩辅/日高里菜/近藤隆/藤原贵弘/布里德卡特·塞拉·惠美/东山奈央/明坂聪美/梁田清之/绿川光/久野美咲/杉田智和/三瓶由布子/齐藤壮马/代永翼/雨宫天/铃木爱奈/山下百合惠,动画,日语,日本,7.6,155,24.60%,39.50%,28.90%,7.00%,0.00%,47
409,26794251,第27届金曲奖颁奖典礼 第27屆金曲獎頒獎典禮,2016,黄子佼,黄子佼,音乐,汉语普通话,中国台湾,7.7,144,32.60%,28.10%,31.50%,5.60%,2.20%,46
410,26891689,第67届NHK红白歌会 第67回 NHK紅白歌合戦,2016,相叶雅纪,相叶雅纪/有村架纯/武田真一,音乐/歌舞/脱口秀,日语,日本,7.6,1820,19.00%,44.80%,33.40%,2.10%,0.70%,919
411,26734499,印巴冤狱 Sarbjit,2016,奥芒·库马尔,兰迪普·弘达/艾西瓦娅·雷/瑞恰·查达/达山·库马尔/西瓦尼·赛尼/安基塔·里瓦斯塔夫/安库·巴蒂亚/阿巴兹·阿里·汗,剧情/传记/历史,印地语,印度,7.6,514,20.50%,44.70%,30.50%,2.60%,1.60%,143
412,26795039,平凡是真·作家藤泽周平 ふつうが一番 作家・藤沢周平 父の一言,2016,清弘誠,東山紀之/松たか子/角野卓造/佐藤B作/前田吟/篠田三郎/熊谷真実/草笛光子,,日语,日本,7.6,264,17.20%,49.10%,32.50%,1.20%,0.00%,80
413,26909679,周六夜现场：本尼迪克特·康伯巴奇/ 索朗 Saturday Night Live Benedict Cumberbatch/Solange,2016,本尼迪克特·康伯巴奇,本尼迪克特·康伯巴奇/索朗·诺尔斯,真人秀,英语,美国,7.6,240,28.60%,33.10%,30.90%,6.90%,0.60%,83
414,26855721,憨爸,2016,杨木生,陈强华/陈若晗（宝儿）/蒋德亮/张艺儿/冯  惠/孙子言/邓象平/邓雨萱（乐乐）,剧情/儿童,汉语普通话,中国大陆,7.6,252,22.80%,40.60%,30.60%,4.40%,1.70%,94
415,26921897,周六夜现场：艾玛·斯通/肖恩·门德斯 Saturday Night Live Emma Stone/Shawn Mendes,2016,唐·罗伊·金,艾玛·斯通/肖恩·门德斯/瓦妮莎·贝尔/贝克·班尼特/艾迪·布莱恩特/迈克尔·彻/皮特·戴维森/莱斯莉·琼斯/科林·乔斯特/凯特·麦克金农/凯尔·穆尼/鲍比·莫尼汉/塞西莉·斯特朗/基南·汤普森/萨西尔·扎玛塔/麦基·戴/亚历克斯·莫法特/梅丽莎·维亚西诺尔/达瑞尔·哈蒙德/詹妮弗·安妮斯顿/亚历克·鲍德温/艾奇·罗伯逊,喜剧/音乐,英语,美国,7.6,195,23.70%,38.20%,35.10%,2.30%,0.80%,51
416,26872416,幸福星期天 Tu Hai Mera Sunday,2016,Milind Dhaimade,Meher Acharia-Dar/Suhaas Ahuja/Pallavi Batra/Nakul Bhalla/Maanvi Gagroo/莎哈娜·高斯瓦米/Rama Joshi,剧情/喜剧,印地语 Hindi,印度,7.5,157,27.80%,31.70%,31.70%,7.10%,1.60%,53
417,26895969,高校星歌剧OVA スタミュOVA,2016,多田俊介,花江夏树/小野贤章/ランズベリー・アーサー/细谷佳正/前野智昭,动画,日语,日本,7.6,153,27.00%,34.80%,33.90%,1.70%,2.60%,31
418,26737573,2016年全英音乐奖颁奖典礼 The BRIT Awards 2016,2016,adele,adele/贾斯汀·比伯/Coldplay/蕾哈娜/James Bay/Lorde,音乐,英语,英国,7.6,62,29.30%,29.30%,36.60%,2.40%,2.40%,16
419,30441362,问题家族 Canastra Suja,2016,Caio Sóh,阿德丽安娜·埃斯特维斯/马尔科·里卡/佩德罗·内赛希安/比安卡·宾/埃米利奥·奥希欧罗/米尔黑·考塔兹/布鲁诺·帕基利亚/雷纳托·戈埃斯/Cacá Ottoni/David Junior/João Vancini/Marcello Melo Jr./Gustavo Novaes/Remo Rocha/Vinicius Marquez,剧情/爱情,葡萄牙语,巴西,7.5,80,12.50%,56.30%,26.60%,3.10%,1.60%,38
420,26631323,再喊一声爹娘,2014,崔守杰,王长虹/柏青/赵毅维,剧情/家庭,汉语普通话,中国大陆,7.6,76,43.10%,13.80%,27.60%,12.10%,3.40%,29
421,26797454,猴子 Маймуна,2016,迪米特尔·科采夫,拉迪娜·博尔绍什/亚历山德拉·科丝托娃/安娜·帕帕朵普露/朱利安·维戈夫/列昂尼德·尤切夫,剧情,保加利亚语,保加利亚,7.6,77,19.30%,43.90%,35.10%,1.80%,0.00%,34
422,26675882,巴赫在巴西 Bach in Brazil,2015,Ansgar Ahlers,埃德加·泽尔格/Pablo Vinicius/Aldri Anunciação/Franziska Walser/玛丽莉娅·加布里埃拉/Helene Grass/汉斯-彼得·科尔夫/乔治·兰茨/彼得·洛迈尔/斯蒂恩·内塞西安/伊莎贝拉·帕金森,剧情/喜剧/音乐,葡萄牙语 / 德语 / 英语,巴西 / 德国,7.4,42,20.00%,36.00%,40.00%,0.00%,4.00%,14
423,26266072,谍影重重5 Jason Bourne,2016,保罗·格林格拉斯,马特·达蒙/汤米·李·琼斯/艾丽西亚·维坎德/文森特·卡索/朱丽娅·斯蒂尔斯/里兹·阿迈德/内芙·加切夫/比尔·坎普/斯科特· 谢泼德/小田部阿基/拉斯科·阿特金斯/特雷弗·怀特/奥托·艾森度/艾米·德·毕罕,动作/悬疑/惊悚,英语 / 希腊语 / 德语 / 日语,美国 / 中国大陆 / 西班牙,7.5,185245,17.90%,44.70%,32.70%,3.80%,0.90%,56488
424,25793398,海洋奇缘 Moana,2016,罗恩·克莱蒙兹,奥丽伊·卡瓦洛/道恩·强森/瑞切尔·豪斯/特穆拉·莫里森/克里斯·杰克逊/杰梅奈·克莱门特/尼可·斯彻金格/艾伦·图代克/奥斯卡·凯特利/特洛伊·波拉马鲁/普阿娜妮·卡瓦洛/露易丝·布什/Carlina Will,动画/歌舞/奇幻/冒险,英语,美国,7.5,169305,17.90%,44.40%,34.40%,2.90%,0.40%,47344
425,26088403,检察官外传 검사외전,2016,李日炯,黄政民/姜栋元/朱进模/金秉玉/金应洙/金弘波/金元海/李星民/朴成雄/申素率,喜剧/犯罪,韩语,韩国,7.5,79900,15.30%,46.90%,35.20%,2.40%,0.30%,17909
426,26389331,阿修罗 아수라,2016,金成洙,郑雨盛/黄政民/朱智勋/郭度沅/郑满植/金元海/尹宰文/尹智慧,剧情/动作/犯罪,韩语,韩国,7.5,50108,18.60%,44.50%,32.50%,3.80%,0.70%,13149
427,26374205,逗鸟外传：萌宝满天飞 Storks,2016,尼古拉斯·斯托勒,安迪·萨姆伯格/凯蒂·克朗/凯尔希·格兰莫/詹妮弗·安妮斯顿/泰·布利尔/安东·斯塔克曼/科甘-迈克尔·凯/乔丹·皮尔/丹尼·特雷霍/史蒂芬·克雷默·格利克曼/克里斯托弗·尼古拉斯·史密斯/奥卡菲娜/伊克·巴里霍尔兹/乔玛·塔科内/阿曼达·隆德,喜剧/动画/奇幻/冒险,英语,美国,7.5,41797,17.90%,43.00%,34.70%,4.00%,0.40%,13744
428,26959223,灵魂摆渡之风华绝代,2016,巨兴茂,于毅/岳丽娜/何花/杨昆/倪虹洁/刘智扬,剧情/悬疑/惊悚/恐怖,汉语普通话,中国大陆,7.5,13918,16.90%,44.80%,34.80%,3.20%,0.40%,3827
429,26611806,贝拉的奇幻花园 This Beautiful Fantastic,2016,西蒙·阿布德,杰西卡·布朗·芬德利/安德鲁·斯科特/杰瑞米·艾文/汤姆·威尔金森/安娜·钱斯勒/谢拉·汉考克/夏洛特·阿斯特里/伊莲恩·戴维斯/洛拉·苏尔坦/保罗·布莱克维尔/蒂娅·申顿/米娅·法卡索夫斯佳/克莱尔·阿什顿,剧情/喜剧/爱情,英语 / 盖尔语,英国 / 美国,7.5,10989,18.50%,42.90%,34.00%,4.00%,0.60%,4145
430,26329059,伟大的愿望 위대한 소원,2016,南大中,柳德焕/金东英/安宰弘,剧情/喜剧,韩语,韩国,7.5,19645,15.80%,45.90%,34.60%,3.20%,0.50%,6129
431,26296258,胡丽叶塔 Julieta,2016,佩德罗·阿莫多瓦,埃玛·苏亚雷斯/阿德里亚娜·乌加特/丹尼尔·格劳/茵玛·奎斯塔/达里奥·格兰迪内蒂/米歇尔·珍娜/佩拉·卡斯特罗/娜塔莉·波萨/苏西·桑切斯/华金·诺塔里奥/普利西娅·戴尔加多/布兰卡·帕雷斯/萝西·德·帕尔马/莎拉·希门尼斯/拉蒙·阿吉尔/托马斯·德尔·伊思塔/玛丽亚姆·巴奇尔/阿古斯丁·阿莫多瓦,剧情/爱情/悬疑,西班牙语,西班牙,7.5,14670,14.10%,49.10%,34.00%,2.40%,0.40%,6007
432,26657283,局外人 L'Outsider,2016,克里斯托夫·巴拉蒂,亚瑟·杜彭/弗朗索瓦-格扎维埃·德梅松/萨巴纳·奥扎尼/陶菲克·杰拉巴/托马斯·库芒/索伦·普雷沃斯特/弗兰兹-鲁道夫·郎/吕克·席尔茨/穆罕默德·阿列兹基/安布鲁瓦兹·米歇尔/本杰明·莱蒙/斯特凡·巴克/马斯·贝尔西托/罗宾·希纳西,剧情/传记/犯罪,法语,法国,7.5,6256,15.80%,48.50%,32.70%,2.60%,0.40%,1709
433,11611021,在这世界的角落 この世界の片隅に,2016,片渊须直,能年玲奈/细谷佳正/尾身美词/稻叶菜月/牛山茂/新谷真弓/小野大辅/岩井七世/潘惠美/京田尚子/涩谷天外/小山刚志/津田真澄,剧情/动画/战争,日语,日本,7.5,30770,27.90%,40.50%,19.90%,3.90%,7.80%,12887
434,26341593,某种女人 Certain Women,2016,凯莉·莱卡特,劳拉·邓恩/米歇尔·威廉姆斯/莉莉·格莱斯顿/杰瑞德·哈里斯/詹姆斯·勒格罗/勒内·奥贝尔若努瓦/克里斯汀·斯图尔特/约翰·盖兹/阿什莉·阿特金森/詹姆斯·乔丹/马特·麦克蒂赫,剧情,英语,美国,7.5,7107,19.00%,44.30%,30.80%,4.90%,1.00%,3318
435,26322928,鬼乡 귀향,2016,赵正莱,姜荷娜/崔莉/郑仁基/白秀莲/吴智慧/朴根秀/孙淑子/郑武兴,剧情,韩语 / 日语,韩国,7.5,34076,17.10%,45.40%,33.20%,3.60%,0.70%,10909
436,25887265,柏林孤影 Alone in Berlin,2016,文森特·佩雷斯,艾玛·汤普森/丹尼尔·布鲁赫/布莱丹·格里森/米卡埃尔·佩斯布兰特/卡塔琳娜·舒特勒/路易斯·霍夫曼/尤韦·普罗伊斯/拉尔斯·鲁道夫/雅各布·马琛茨/约书亚·格罗斯/希尔德加德·斯罗德/克里斯·泰辛格/凯崔恩·波利特/汉斯·马丁·施蒂尔/莫妮克·肖梅特,剧情/传记/历史/战争,英语,德国 / 法国 / 英国,7.5,3891,18.20%,45.10%,31.60%,3.90%,1.20%,1296
437,26878876,世界奇妙物语 2016年秋之特别篇 世にも奇妙な物語’16 秋の特別編,2016,岩田和行,黑木美沙/藤井美菜/成宫宽贵/三倉茉奈/渡边哲/深田恭子/阿部純子/上野夏妃/北村一辉/古川雄辉/杉本哲太/久保田纱友/山田杏奈/小野花梨/花影香音/りんな,悬疑/恐怖,日语,日本,7.5,9357,13.20%,49.20%,35.30%,2.10%,0.30%,3224
438,10551890,猎头召唤 A Family Man,2016,马克·威廉姆斯,爱丽森·布里/杰拉德·巴特勒/威廉·达福/格瑞辰·摩尔/达斯汀·米利甘/阿尔弗雷德·莫里纳/凯丝琳·蒙露/阿努潘·凯尔/茱莉亚·巴特斯/斯蒂夫·博加尔特/米米·库兹克/杰丝·贝里/辛迪·戴/马克斯威尔·詹金斯/布列塔尼·安妮·伍德福特/塞穆尔·法拉奇/罗曼·韦特/塞拉·伍尔德里奇/袁罗素,剧情,英语,加拿大 / 美国,7.5,4708,19.60%,41.10%,34.20%,4.40%,0.70%,1374
439,26855043,嘿玛 嘿玛 Hema Hema: Sing Me a Song While I Wait,2016,宗萨蒋扬钦哲诺布,次仁多吉/瑟东·拉姆/廷里·多吉/梁朝伟/周迅,剧情/悬疑,宗卡语,不丹 / 中国香港,7.5,3550,21.60%,40.50%,30.40%,5.50%,2.10%,1392
440,26341049,比利时国王 King of the Belgians,2016,彼得·博罗斯,彼得·范·登·贝京/露西·德拜/提图斯·德·沃格特/布鲁诺·若里斯/戈兰·拉达克维奇/彼得·范·德·侯文/尼娜·尼古拉娜/瓦伦丁·加内夫/娜塔丽·拉罗什/尤里·安杰洛夫,剧情/喜剧,英语 / 弗拉芒语 / 法语 / 保加利亚语,比利时 / 荷兰 / 保加利亚,7.5,3535,14.70%,51.70%,30.00%,3.10%,0.50%,1446
441,26263428,为什么猫都叫不来 猫なんかよんでもこない。,2016,山本透,风间俊介/鹤野刚士/松冈茉优/内田淳子,剧情,日语,日本,7.5,12278,18.10%,42.80%,34.70%,3.80%,0.60%,4935
442,26715795,亡命徒与天使 Outlaws and Angels,2016,JT·莫讷,查德·迈克尔·墨瑞/特丽·波洛/弗兰西丝·费舍/卢克·威尔逊/弗朗西斯卡·伊斯特伍德/本·布劳德/麦迪逊·贝蒂/史蒂芬·迈克尔·克扎达/雷卡·雷内/克洛伊·凯瑟琳·基姆/基思·罗尼克/卢斯·雷恩斯/弥敦·罗素/比阿特丽丝·埃尔南德斯/马蒂·林赛,剧情/犯罪/西部,英语,美国,7.5,3997,19.80%,43.00%,30.30%,5.70%,1.20%,1427
443,26429841,圣之青春 聖の青春,2016,森义隆,松山研一/东出昌大/染谷将太/安田显/柄本时生/北见敏之/筒井道隆/竹下景子/中川雅也,剧情/传记,日语,日本,7.5,2934,16.40%,48.70%,31.00%,3.40%,0.60%,1292
444,26710940,疯狂玛丽的约会 A Date for Mad Mary,2016,达伦·桑顿,莎娜·凯斯雷克/塔拉·李/查丽·贝利/丹妮丝·麦柯马克/巴巴拉·布伦南/希尔布涵·沙纳汉/沙纳·希金斯/凯尔·布拉德利·唐纳森/诺玛·谢汗/菲纳拉·墨菲/塔蒂亚娜·利昂基纳/凯利·伯恩/沙恩·邓恩/苏茜·鲍尔/卡罗琳·布莱肯/马克·邓恩/迪伦·凯利/蒂姆·克里德/本·康德伦/达拉·奥图尔/贾米·吉瓦,剧情/喜剧/爱情/同性,英语,爱尔兰,7.5,1833,15.70%,46.30%,34.60%,2.90%,0.50%,713
445,26326696,无辜者 Les innocentes,2016,安妮·芳婷,璐·德·拉格/阿加塔·布泽克/阿伽塔·库莱沙/樊尚·马凯涅/尤安娜·库里克/伊莱扎·莱辛姆波/卡塔尔齐娜·达布罗斯卡/安娜·普洛克尼亚克/海伦娜·萨和卡/米拉·马鲁辛斯卡/多罗塔·卡达克/克拉拉·比拉瓦卡/帕斯卡尔·艾尔索/托马斯·库芒,剧情/历史,法语 / 波兰语 / 俄语,法国 / 波兰,7.5,2227,15.70%,47.00%,33.20%,3.20%,0.80%,853
446,26346315,母牛 La vache,2016,穆罕默德·哈米迪,法萨·布亚梅/朗贝尔·维尔森/贾梅尔·杜布兹/哈吉尔·玛斯都基/费德·本彻姆希/凯瑟琳·戴夫尼尔/阿卜杜拉赫·查基里/帕特里斯·蒂博/欧菲莉亚·科尔布/茱莉亚·皮亚彤/马利克·班泽拉,剧情/喜剧/冒险,法语 / 阿拉伯语,法国,7.5,1260,16.40%,46.40%,32.40%,4.10%,0.70%,420
447,26277167,坚信礼 The Confirmation,2016,鲍勃·尼尔森,克里夫·欧文/杰登·马泰尔/玛丽亚·贝罗/帕顿·奥斯瓦尔特/斯蒂芬·托布罗斯基/斯宾塞·德雷弗/迈克尔·艾克朗德/瑞安·罗宾斯/马修·莫迪恩/罗伯特·福斯特/蒂姆·布雷克·尼尔森/帕特里克·吉尔莫/格伦·贝克,喜剧/家庭,英语,加拿大,7.5,2130,15.30%,46.30%,34.80%,2.90%,0.60%,871
448,26853010,第53届金马奖颁奖典礼 第53屆金馬獎頒獎典禮,2016,陶晶莹,陶晶莹,真人秀,汉语普通话,中国台湾,7.5,1182,16.20%,49.10%,28.90%,4.20%,1.60%,311
449,26735042,阿里，山羊与阿伯拉希姆 على معزة وإبراهيم,2016,Sherif El Bendary,Ali Sobhy/Ahmed Magdy,剧情,阿拉伯语,埃及 / 法国 / 德国 / 美国 / 卡塔尔,7.5,294,17.70%,44.80%,33.20%,3.00%,1.30%,91
450,26720272,辉煌年代 Ola Bola,2016,周青元,朱俊丞/卢基曼·哈菲斯/安迪·达雷尔·戈麦斯/何蒉町/萨兰·库马尔/刘倩妏/博朗·帕拉雷/丁行旺/林健文/哈里斯·萨纳丁,剧情/传记/运动,英语 / 汉语普通话 / 粤语 / 马来语 / 泰米尔语,马来西亚,7.5,475,22.40%,35.50%,36.80%,4.40%,0.80%,125
451,26947198,圣诞树5 Ёлки 5,2016,提莫·贝克曼贝托夫,亚历山大·多莫加罗夫/亚历山大·戈洛温/Anna Khilkevich/尤里·库琴科/谢尔盖·斯维特拉科夫/伊凡·乌尔甘特/玛丽亚·舒可施娜/Galina Stakhanova,喜剧,俄语,俄罗斯,7.5,207,22.60%,37.20%,35.40%,4.90%,0.00%,59
452,26728685,意大利赛车 Veloce come il vento,2016,马特奥·罗韦尔,斯特凡诺·阿科尔西/马蒂尔达·德·安杰利斯/洛伦索·吉埃利/保罗·格拉齐西/里纳特·希什马塔林/塔蒂亚娜·卢特/罗伯塔·马太/亚历克西雅·默里/克里斯蒂娜·斯皮娜,剧情/运动,意大利语,意大利,7.5,1787,16.40%,43.90%,36.10%,3.40%,0.20%,445
453,26879534,里普哈根 Riphagen,2016,比特·奎珀斯,杰罗恩·凡·康宁斯伯格/丽莎·紫微尔曼/安娜·拉德斯韦德/休·史密特/布里特·拉格尔/凯·葛利丹努/彼得·勃洛克/西格丽德·那拍尔/乔斯·史密特/西格·斯鲁特/尼曼· 沃尔夫/特伯·格里兹玛/鲍勃·史图/卢卡斯·狄克马/阿德·范·肯彭,历史/战争,荷兰语,荷兰,7.5,973,16.40%,48.60%,31.70%,2.50%,0.90%,267
454,26678629,受伤的心 Inimi Cicatrizate,2016,拉杜·裘德,Ilinca Harnut/Lucian Teodor Rus,剧情,罗马尼亚语 / 德语,罗马尼亚 / 德国,7.5,527,15.30%,48.20%,32.40%,3.60%,0.50%,195
455,25917624,红心的杰克 Jack of the Red Hearts,2015,珍妮特·格里罗,安娜索菲亚·罗伯/法米克·詹森/约翰·德利奥/斯科特·科恩/伊瑟尔·布罗萨德,剧情/家庭,英语,美国,7.5,267,17.90%,42.00%,35.70%,4.30%,0.00%,65
456,26765266,魔物娘的同居日常OAD モンスター娘のいる日常 OAD,2016,吉原達矢,雨宫天,动画,日语,日本,7.5,343,28.50%,26.40%,39.10%,4.20%,1.80%,32
457,5327644,奥德赛 L'odyssée,2016,热罗姆·萨尔,朗贝尔·维尔森/皮埃尔·尼内/奥黛丽·塔图/洛朗·吕卡/本杰明·拉维赫尼/蒂博·德·蒙塔朗贝尔/罗杰·范·胡尔,传记/冒险,法语 / 英语,法国,7.5,325,17.70%,41.70%,38.60%,0.40%,1.60%,97
458,26723914,松软的泥土 Es esmu šeit,2016,Renars Vimba,Elina Vaska/Andzejs Lilientals/Edgars Samitis/Zane Jancevska,剧情,拉脱维亚语,拉脱维亚,7.5,301,13.00%,50.00%,34.80%,2.20%,0.00%,107
459,26807616,幸福本源 Gleißendes Glück,2016,斯文·泰迪肯,马蒂娜·格德克/乌尔里希·图库尔/约翰内斯·克里施,剧情/爱情/家庭,德语,德国,7.5,153,21.00%,38.70%,33.10%,7.30%,0.00%,42
460,26835665,天堂会等待 Le ciel attendra,2016,玛丽-卡斯迪耶·芒颂-沙尔,桑德里娜·博内尔/诺米·梅兰特/克洛蒂尔·蔻洛/齐达内·苏阿内,剧情,法语,法国,7.5,153,23.60%,37.80%,33.10%,2.40%,3.10%,47
461,26856926,飙速宅男 SPARE BIKE 弱虫ペダル SPARE BIKE,2016,锅岛修,森久保祥太郎/诹访部顺一/安元洋贵/伊藤健太郎/山下大辉,动画/运动,日语,日本,7.6,71,28.30%,31.70%,35.00%,1.70%,3.30%,18
